ModifierId,Name,Type,Value,Extra,SecondExtra
HD_POLICY_FEUDAL_CONTRACT_ERA_MEDIEVAL_PROMOTION_CLASS_HEAVY_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,NULL,NULL
HD_POLICY_FEUDAL_CONTRACT_ERA_MEDIEVAL_PROMOTION_CLASS_LIGHT_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,NULL,NULL
HD_POLICY_FEUDAL_CONTRACT_ERA_MEDIEVAL_PROMOTION_CLASS_MELEE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MELEE,NULL,NULL
HD_POLICY_FEUDAL_CONTRACT_ERA_MEDIEVAL_PROMOTION_CLASS_RANGED_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RANGED,NULL,NULL
HD_POLICY_FEUDAL_CONTRACT_ERA_MEDIEVAL_PROMOTION_CLASS_RECON_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RECON,NULL,NULL
HD_POLICY_FEUDAL_CONTRACT_ERA_MEDIEVAL_PROMOTION_CLASS_SIEGE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_SIEGE,NULL,NULL
HD_POLICY_FEUDAL_CONTRACT_ERA_RENAISSANCE_PROMOTION_CLASS_ANTI_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_ANTI_CAVALRY,NULL,NULL
HD_POLICY_FEUDAL_CONTRACT_ERA_RENAISSANCE_PROMOTION_CLASS_HEAVY_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,NULL,NULL
HD_POLICY_FEUDAL_CONTRACT_ERA_RENAISSANCE_PROMOTION_CLASS_LIGHT_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,NULL,NULL
HD_POLICY_FEUDAL_CONTRACT_ERA_RENAISSANCE_PROMOTION_CLASS_MELEE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MELEE,NULL,NULL
HD_POLICY_FEUDAL_CONTRACT_ERA_RENAISSANCE_PROMOTION_CLASS_RANGED_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RANGED,NULL,NULL
HD_POLICY_FEUDAL_CONTRACT_ERA_RENAISSANCE_PROMOTION_CLASS_RECON_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RECON,NULL,NULL
HD_POLICY_FEUDAL_CONTRACT_ERA_RENAISSANCE_PROMOTION_CLASS_SIEGE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_SIEGE,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_ANCIENT_PROMOTION_CLASS_ANTI_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_ANTI_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_ANCIENT_PROMOTION_CLASS_HEAVY_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_ANCIENT_PROMOTION_CLASS_LIGHT_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_ANCIENT_PROMOTION_CLASS_MELEE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MELEE,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_ANCIENT_PROMOTION_CLASS_RANGED_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RANGED,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_ANCIENT_PROMOTION_CLASS_RECON_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RECON,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_ANCIENT_PROMOTION_CLASS_SIEGE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_SIEGE,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_CLASSICAL_PROMOTION_CLASS_ANTI_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_ANTI_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_CLASSICAL_PROMOTION_CLASS_HEAVY_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_CLASSICAL_PROMOTION_CLASS_LIGHT_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_CLASSICAL_PROMOTION_CLASS_MELEE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MELEE,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_CLASSICAL_PROMOTION_CLASS_RANGED_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RANGED,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_CLASSICAL_PROMOTION_CLASS_RECON_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RECON,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_CLASSICAL_PROMOTION_CLASS_SIEGE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_SIEGE,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_MEDIEVAL_PROMOTION_CLASS_ANTI_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_ANTI_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_MEDIEVAL_PROMOTION_CLASS_HEAVY_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_MEDIEVAL_PROMOTION_CLASS_LIGHT_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_MEDIEVAL_PROMOTION_CLASS_MELEE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MELEE,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_MEDIEVAL_PROMOTION_CLASS_RANGED_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RANGED,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_MEDIEVAL_PROMOTION_CLASS_RECON_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RECON,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_MEDIEVAL_PROMOTION_CLASS_SIEGE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_SIEGE,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_RENAISSANCE_PROMOTION_CLASS_ANTI_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_ANTI_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_RENAISSANCE_PROMOTION_CLASS_HEAVY_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_RENAISSANCE_PROMOTION_CLASS_LIGHT_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_RENAISSANCE_PROMOTION_CLASS_MELEE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MELEE,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_RENAISSANCE_PROMOTION_CLASS_RANGED_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RANGED,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_RENAISSANCE_PROMOTION_CLASS_RECON_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RECON,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_RENAISSANCE_PROMOTION_CLASS_SIEGE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_SIEGE,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_INDUSTRIAL_PROMOTION_CLASS_ANTI_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_ANTI_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_INDUSTRIAL_PROMOTION_CLASS_HEAVY_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_INDUSTRIAL_PROMOTION_CLASS_LIGHT_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_INDUSTRIAL_PROMOTION_CLASS_MELEE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MELEE,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_INDUSTRIAL_PROMOTION_CLASS_RANGED_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RANGED,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_INDUSTRIAL_PROMOTION_CLASS_RECON_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RECON,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_INDUSTRIAL_PROMOTION_CLASS_SIEGE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_SIEGE,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_MODERN_PROMOTION_CLASS_ANTI_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_ANTI_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_MODERN_PROMOTION_CLASS_HEAVY_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_MODERN_PROMOTION_CLASS_LIGHT_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_MODERN_PROMOTION_CLASS_MELEE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MELEE,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_MODERN_PROMOTION_CLASS_RANGED_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RANGED,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_MODERN_PROMOTION_CLASS_RECON_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RECON,NULL,NULL
HD_POLICY_GRANDE_ARMEE_ERA_MODERN_PROMOTION_CLASS_SIEGE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_SIEGE,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_ANCIENT_PROMOTION_CLASS_ANTI_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_ANTI_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_ANCIENT_PROMOTION_CLASS_HEAVY_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_ANCIENT_PROMOTION_CLASS_LIGHT_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_ANCIENT_PROMOTION_CLASS_MELEE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MELEE,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_ANCIENT_PROMOTION_CLASS_RANGED_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RANGED,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_ANCIENT_PROMOTION_CLASS_RECON_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RECON,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_ANCIENT_PROMOTION_CLASS_SIEGE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_SIEGE,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_CLASSICAL_PROMOTION_CLASS_ANTI_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_ANTI_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_CLASSICAL_PROMOTION_CLASS_HEAVY_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_CLASSICAL_PROMOTION_CLASS_LIGHT_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_CLASSICAL_PROMOTION_CLASS_MELEE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MELEE,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_CLASSICAL_PROMOTION_CLASS_RANGED_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RANGED,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_CLASSICAL_PROMOTION_CLASS_RECON_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RECON,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_CLASSICAL_PROMOTION_CLASS_SIEGE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_SIEGE,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_MEDIEVAL_PROMOTION_CLASS_ANTI_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_ANTI_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_MEDIEVAL_PROMOTION_CLASS_HEAVY_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_MEDIEVAL_PROMOTION_CLASS_LIGHT_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_MEDIEVAL_PROMOTION_CLASS_MELEE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MELEE,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_MEDIEVAL_PROMOTION_CLASS_RANGED_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RANGED,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_MEDIEVAL_PROMOTION_CLASS_RECON_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RECON,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_MEDIEVAL_PROMOTION_CLASS_SIEGE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_SIEGE,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_RENAISSANCE_PROMOTION_CLASS_ANTI_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_ANTI_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_RENAISSANCE_PROMOTION_CLASS_HEAVY_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_RENAISSANCE_PROMOTION_CLASS_LIGHT_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_RENAISSANCE_PROMOTION_CLASS_MELEE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MELEE,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_RENAISSANCE_PROMOTION_CLASS_RANGED_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RANGED,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_RENAISSANCE_PROMOTION_CLASS_RECON_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RECON,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_RENAISSANCE_PROMOTION_CLASS_SIEGE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_SIEGE,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_INDUSTRIAL_PROMOTION_CLASS_ANTI_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_ANTI_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_INDUSTRIAL_PROMOTION_CLASS_HEAVY_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_INDUSTRIAL_PROMOTION_CLASS_LIGHT_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_INDUSTRIAL_PROMOTION_CLASS_MELEE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MELEE,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_INDUSTRIAL_PROMOTION_CLASS_RANGED_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RANGED,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_INDUSTRIAL_PROMOTION_CLASS_RECON_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RECON,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_INDUSTRIAL_PROMOTION_CLASS_SIEGE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_SIEGE,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_MODERN_PROMOTION_CLASS_ANTI_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_ANTI_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_MODERN_PROMOTION_CLASS_HEAVY_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_MODERN_PROMOTION_CLASS_LIGHT_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_MODERN_PROMOTION_CLASS_MELEE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MELEE,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_MODERN_PROMOTION_CLASS_RANGED_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RANGED,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_MODERN_PROMOTION_CLASS_RECON_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RECON,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_MODERN_PROMOTION_CLASS_SIEGE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_SIEGE,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_ATOMIC_PROMOTION_CLASS_ANTI_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_ANTI_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_ATOMIC_PROMOTION_CLASS_HEAVY_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_ATOMIC_PROMOTION_CLASS_LIGHT_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_ATOMIC_PROMOTION_CLASS_MELEE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MELEE,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_ATOMIC_PROMOTION_CLASS_RANGED_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RANGED,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_ATOMIC_PROMOTION_CLASS_RECON_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RECON,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_ATOMIC_PROMOTION_CLASS_SIEGE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_SIEGE,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_INFORMATION_PROMOTION_CLASS_ANTI_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_ANTI_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_INFORMATION_PROMOTION_CLASS_HEAVY_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_INFORMATION_PROMOTION_CLASS_LIGHT_CAVALRY_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_INFORMATION_PROMOTION_CLASS_MELEE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_MELEE,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_INFORMATION_PROMOTION_CLASS_RANGED_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RANGED,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_INFORMATION_PROMOTION_CLASS_RECON_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_RECON,NULL,NULL
HD_POLICY_MILITARY_FIRST_ERA_INFORMATION_PROMOTION_CLASS_SIEGE_PRODUCTION_LAND_TIER2,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_SIEGE,NULL,NULL
HD_POLICY_AGOGE_ERA_ANCIENT_PROMOTION_CLASS_ANTI_CAVALRY_PRODUCTION_LAND_TIER2,Amount,ARGTYPE_IDENTITY,10,NULL,NULL
HD_POLICY_AGOGE_ERA_ANCIENT_PROMOTION_CLASS_HEAVY_CAVALRY_PRODUCTION_LAND_TIER2,Amount,ARGTYPE_IDENTITY,10,NULL,NULL
HD_POLICY_AGOGE_ERA_ANCIENT_PROMOTION_CLASS_LIGHT_CAVALRY_PRODUCTION_LAND_TIER2,Amount,ARGTYPE_IDENTITY,10,NULL,NULL
HD_POLICY_AGOGE_ERA_ANCIENT_PROMOTION_CLASS_MELEE_PRODUCTION_LAND_TIER2,Amount,ARGTYPE_IDENTITY,10,NULL,NULL
